pickup_month,monthly_hamper_demand,unique_client,total_visits,visits_last_90d,days_since_first_visit,avg_days_between_visits,distance_km,avg_distance_km,distance_category,total_dependents,unique_clients,returning_proportion,prev_month_demand,rolling_3m_demand
May-24,1180,1696016545709x896604832378097900,11,3.0,187,26.5,2.957,2.9570000000000003,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545709x896604832378097900,11,3.0,218,26.5,2.957,2.9570000000000003,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545709x896604832378097900,11,3.0,250,26.5,2.957,2.9570000000000003,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545709x896604832378097900,11,4.0,270,26.5,2.957,2.9570000000000003,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016545723x241120387720750850,10,1.0,0,31.333333333333332,13.072,13.072,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016545723x241120387720750850,10,2.0,33,31.333333333333332,13.072,13.072,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016545723x241120387720750850,10,3.0,61,31.333333333333332,13.072,13.072,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016545723x241120387720750850,10,3.0,92,31.333333333333332,13.072,13.072,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016545723x241120387720750850,10,3.0,125,31.333333333333332,13.072,13.072,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016545723x241120387720750850,10,3.0,154,31.333333333333332,13.072,13.072,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016545723x241120387720750850,10,3.0,184,31.333333333333332,13.072,13.072,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545723x241120387720750850,10,3.0,222,31.333333333333332,13.072,13.072,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545723x241120387720750850,10,3.0,252,31.333333333333332,13.072,13.072,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545723x241120387720750850,10,3.0,285,31.333333333333332,13.072,13.072,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016545732x747948137220768600,11,1.0,0,26.3,10.892,10.892,medium,2296,576,0.9915254237288136,1180.0,903.0
Jan-24,834,1696016545732x747948137220768600,11,2.0,35,26.3,10.892,10.892,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016545732x747948137220768600,11,3.0,77,26.3,10.892,10.892,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016545732x747948137220768600,11,3.0,106,26.3,10.892,10.892,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016545732x747948137220768600,11,3.0,140,26.3,10.892,10.892,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016545732x747948137220768600,11,3.0,170,26.3,10.892,10.892,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545732x747948137220768600,11,3.0,205,26.3,10.892,10.892,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545732x747948137220768600,11,3.0,235,26.3,10.892,10.892,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696016545732x747948137220768600,11,4.0,237,26.3,10.892,10.892,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545732x747948137220768600,11,4.0,266,26.3,10.892,10.892,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696016545732x747948137220768600,11,5.0,268,26.3,10.892,10.892,medium,4369,998,0.9826238053866203,7.0,748.0
Jan-24,834,1696016545734x835768998179578600,8,1.0,0,30.142857142857142,3.688,3.688,near,3160,765,0.9987878787878788,845.0,791.0
Mar-24,938,1696016545734x835768998179578600,8,2.0,59,30.142857142857142,3.688,3.688,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Mar-24,938,1696016545734x835768998179578600,8,3.0,68,30.142857142857142,3.688,3.688,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016545734x835768998179578600,8,3.0,90,30.142857142857142,3.688,3.688,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016545734x835768998179578600,8,4.0,120,30.142857142857142,3.688,3.688,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545734x835768998179578600,8,4.0,151,30.142857142857142,3.688,3.688,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545734x835768998179578600,8,3.0,181,30.142857142857142,3.688,3.688,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545734x835768998179578600,8,3.0,212,30.142857142857142,3.688,3.688,near,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696016545754x774492139974925400,9,1.0,0,31.25,3.676,3.676,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016545754x774492139974925400,9,2.0,44,31.25,3.676,3.676,near,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016545754x774492139974925400,9,3.0,74,31.25,3.676,3.676,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016545754x774492139974925400,9,4.0,87,31.25,3.676,3.676,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016545754x774492139974925400,9,4.0,132,31.25,3.676,3.676,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016545754x774492139974925400,9,4.0,148,31.25,3.676,3.676,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545754x774492139974925400,9,3.0,178,31.25,3.676,3.676,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545754x774492139974925400,9,4.0,204,31.25,3.676,3.676,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545754x774492139974925400,9,3.0,253,31.25,3.676,3.676,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016545756x681975450481337700,10,1.0,0,30.11111111111111,17.369,17.369,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016545756x681975450481337700,10,2.0,28,30.11111111111111,17.369,17.369,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016545756x681975450481337700,10,3.0,58,30.11111111111111,17.369,17.369,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016545756x681975450481337700,10,4.0,89,30.11111111111111,17.369,17.369,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016545756x681975450481337700,10,3.0,119,30.11111111111111,17.369,17.369,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016545756x681975450481337700,10,3.0,152,30.11111111111111,17.369,17.369,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016545756x681975450481337700,10,3.0,183,30.11111111111111,17.369,17.369,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545756x681975450481337700,10,3.0,214,30.11111111111111,17.369,17.369,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545756x681975450481337700,10,3.0,244,30.11111111111111,17.369,17.369,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545756x681975450481337700,10,3.0,274,30.11111111111111,17.369,17.369,medium,4369,998,0.9826238053866203,7.0,748.0
Mar-24,938,1696016545779x578718593734114600,6,1.0,0,32.4,2.502,2.502,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016545779x578718593734114600,6,2.0,32,32.4,2.502,2.502,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016545779x578718593734114600,6,3.0,61,32.4,2.502,2.502,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545779x578718593734114600,6,3.0,102,32.4,2.502,2.502,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545779x578718593734114600,6,3.0,133,32.4,2.502,2.502,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545779x578718593734114600,6,3.0,164,32.4,2.502,2.502,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016545803x612095713392008200,7,1.0,0,46.333333333333336,11.427,11.427000000000001,medium,2296,576,0.9915254237288136,1180.0,903.0
Feb-24,845,1696016545803x612095713392008200,7,1.0,104,46.333333333333336,11.427,11.427000000000001,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Apr-24,940,1696016545803x612095713392008200,7,2.0,160,46.333333333333336,11.427,11.427000000000001,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016545803x612095713392008200,7,2.0,201,46.333333333333336,11.427,11.427000000000001,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016545803x612095713392008200,7,3.0,221,46.333333333333336,11.427,11.427000000000001,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016545803x612095713392008200,7,3.0,257,46.333333333333336,11.427,11.427000000000001,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016545803x612095713392008200,7,4.0,281,46.333333333333336,11.427,11.427000000000001,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016546201x876104237728284200,11,1.0,0,28.8,11.903,11.902999999999999,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016546201x876104237728284200,11,2.0,29,28.8,11.903,11.902999999999999,medium,2594,646,0.9898107714701602,1297.0,666.0
Dec-23,694,1696016546201x876104237728284200,11,3.0,33,28.8,11.903,11.902999999999999,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016546201x876104237728284200,11,4.0,69,28.8,11.903,11.902999999999999,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016546201x876104237728284200,11,4.0,104,28.8,11.903,11.902999999999999,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016546201x876104237728284200,11,3.0,137,28.8,11.903,11.902999999999999,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546201x876104237728284200,11,3.0,167,28.8,11.903,11.902999999999999,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546201x876104237728284200,11,3.0,201,28.8,11.903,11.902999999999999,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546201x876104237728284200,11,3.0,237,28.8,11.903,11.902999999999999,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546201x876104237728284200,11,3.0,258,28.8,11.903,11.902999999999999,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546201x876104237728284200,11,3.0,292,28.8,11.903,11.902999999999999,medium,4369,998,0.9826238053866203,7.0,748.0
Jan-24,834,1696016546203x672841562329570700,9,1.0,0,26.875,10.155,10.155,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016546203x672841562329570700,9,2.0,32,26.875,10.155,10.155,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016546203x672841562329570700,9,3.0,62,26.875,10.155,10.155,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546203x672841562329570700,9,3.0,95,26.875,10.155,10.155,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546203x672841562329570700,9,3.0,126,26.875,10.155,10.155,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
May-24,1180,1696016546203x672841562329570700,9,4.0,127,26.875,10.155,10.155,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546203x672841562329570700,9,4.0,165,26.875,10.155,10.155,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546203x672841562329570700,9,4.0,197,26.875,10.155,10.155,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546203x672841562329570700,9,3.0,219,26.875,10.155,10.155,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016546218x979209430914128100,10,1.0,0,31.555555555555557,15.883,15.883,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016546218x979209430914128100,10,2.0,33,31.555555555555557,15.883,15.883,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016546218x979209430914128100,10,3.0,68,31.555555555555557,15.883,15.883,medium,3160,765,0.9987878787878788,845.0,791.0
Mar-24,938,1696016546218x979209430914128100,10,3.0,117,31.555555555555557,15.883,15.883,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Mar-24,938,1696016546218x979209430914128100,10,3.0,127,31.555555555555557,15.883,15.883,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546218x979209430914128100,10,3.0,159,31.555555555555557,15.883,15.883,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546218x979209430914128100,10,4.0,195,31.555555555555557,15.883,15.883,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546218x979209430914128100,10,3.0,229,31.555555555555557,15.883,15.883,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546218x979209430914128100,10,3.0,259,31.555555555555557,15.883,15.883,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546218x979209430914128100,10,3.0,286,31.555555555555557,15.883,15.883,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016546502x616435682053869400,9,1.0,0,31.125,6.646,6.646,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016546502x616435682053869400,9,2.0,23,31.125,6.646,6.646,medium,2594,646,0.9898107714701602,1297.0,666.0
Feb-24,845,1696016546502x616435682053869400,9,2.0,93,31.125,6.646,6.646,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016546502x616435682053869400,9,2.0,114,31.125,6.646,6.646,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546502x616435682053869400,9,3.0,125,31.125,6.646,6.646,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546502x616435682053869400,9,4.0,156,31.125,6.646,6.646,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546502x616435682053869400,9,4.0,188,31.125,6.646,6.646,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546502x616435682053869400,9,3.0,219,31.125,6.646,6.646,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546502x616435682053869400,9,3.0,253,31.125,6.646,6.646,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696016546524x973012811709645400,11,1.0,0,25.9,13.408,13.408,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016546524x973012811709645400,11,2.0,41,25.9,13.408,13.408,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016546524x973012811709645400,11,3.0,71,25.9,13.408,13.408,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016546524x973012811709645400,11,3.0,99,25.9,13.408,13.408,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546524x973012811709645400,11,3.0,132,25.9,13.408,13.408,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546524x973012811709645400,11,3.0,167,25.9,13.408,13.408,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546524x973012811709645400,11,3.0,197,25.9,13.408,13.408,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546524x973012811709645400,11,3.0,226,25.9,13.408,13.408,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696016546524x973012811709645400,11,4.0,231,25.9,13.408,13.408,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546524x973012811709645400,11,4.0,257,25.9,13.408,13.408,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696016546524x973012811709645400,11,5.0,264,25.9,13.408,13.408,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016546526x312501566515764000,10,1.0,0,30.22222222222222,14.645,14.645,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016546526x312501566515764000,10,2.0,29,30.22222222222222,14.645,14.645,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016546526x312501566515764000,10,3.0,62,30.22222222222222,14.645,14.645,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016546526x312501566515764000,10,3.0,97,30.22222222222222,14.645,14.645,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016546526x312501566515764000,10,3.0,125,30.22222222222222,14.645,14.645,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546526x312501566515764000,10,3.0,154,30.22222222222222,14.645,14.645,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546526x312501566515764000,10,4.0,186,30.22222222222222,14.645,14.645,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546526x312501566515764000,10,4.0,214,30.22222222222222,14.645,14.645,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546526x312501566515764000,10,3.0,244,30.22222222222222,14.645,14.645,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546526x312501566515764000,10,4.0,275,30.22222222222222,14.645,14.645,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016546578x222159268115484920,10,1.0,0,30.22222222222222,18.009,18.009,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016546578x222159268115484920,10,2.0,36,30.22222222222222,18.009,18.009,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016546578x222159268115484920,10,3.0,71,30.22222222222222,18.009,18.009,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016546578x222159268115484920,10,3.0,111,30.22222222222222,18.009,18.009,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016546578x222159268115484920,10,3.0,140,30.22222222222222,18.009,18.009,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546578x222159268115484920,10,3.0,175,30.22222222222222,18.009,18.009,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546578x222159268115484920,10,4.0,187,30.22222222222222,18.009,18.009,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546578x222159268115484920,10,4.0,218,30.22222222222222,18.009,18.009,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546578x222159268115484920,10,4.0,240,30.22222222222222,18.009,18.009,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546578x222159268115484920,10,4.0,275,30.22222222222222,18.009,18.009,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016546601x824057518991172500,9,1.0,0,31.0,11.07,11.07,medium,2296,576,0.9915254237288136,1180.0,903.0
Jan-24,834,1696016546601x824057518991172500,9,2.0,32,31.0,11.07,11.07,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696016546601x824057518991172500,9,3.0,67,31.0,11.07,11.07,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696016546601x824057518991172500,9,3.0,94,31.0,11.07,11.07,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696016546601x824057518991172500,9,3.0,123,31.0,11.07,11.07,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696016546601x824057518991172500,9,4.0,153,31.0,11.07,11.07,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696016546601x824057518991172500,9,3.0,186,31.0,11.07,11.07,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696016546601x824057518991172500,9,3.0,216,31.0,11.07,11.07,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696016546601x824057518991172500,9,3.0,250,31.0,11.07,11.07,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696016546612x516375139067036800,13,1.0,0,20.583333333333332,9.097,9.097,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696016546612x516375139067036800,13,2.0,29,20.583333333333332,9.097,9.097,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696016546612x516375139067036800,13,3.0,60,20.583333333333332,9.097,9.097,medium,3160,765,0.9987878787878788,845.0,791.0
Jan-24,834,1696016546612x516375139067036800,13,4.0,62,20.583333333333332,9.097,9.097,medium,3160,765,0.9987878787878788,845.0,791.0
